Common Name,Species,Class,Sacral,A9,node,Mammalia,Reptilia,Aves,Amphibia
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.869322701961227,5629.94796902247,225,0,0,25,0
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,14.125753733648962,7432.0663308949015,229,0,0,26,0
American Alligator+Australian Saltwater Crocodile,Alligator mississippiensis+Crocodylus porosus,Reptilia+Reptilia,2.0,11913.0,119,0,2,0,0
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu+American Alligator+Australian Saltwater Crocodile,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae+Alligator mississippiensis+Crocodylus porosus,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia,8.723853635315944,9428.27675702224,228,0,2,26,0
Green Sea Turtle+Snapping Turtle,Chelonia mydas+Chelydra serpentina,Reptilia+Reptilia,2.0,8869.0,224,0,2,0,0
Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle,Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina,Reptilia+Reptilia+Reptilia,2.0,12218.456109722574,234,0,3,0,0
West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle,Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina,Reptilia+Reptilia+Reptilia+Reptilia,2.3259805881707134,11796.488545714034,233,0,4,0,0
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu+American Alligator+Australian Saltwater Crocodile+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae+Alligator mississippiensis+Crocodylus porosus+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia,5.798266640755563,10511.200653496364,223,0,6,26,0
Desert Horned Lizard+Chinese Crocodile Lizard,Phrynosoma platyrhinos+Shinisaurus crocodilurus,Reptilia+Reptilia,2.4999999999999996,12935.5,128,0,2,0,0
Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard,Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus,Reptilia+Reptilia+Reptilia,2.298006452221776,11783.934784116347,133,0,3,0,0
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu+American Alligator+Australian Saltwater Crocodile+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle+Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae+Alligator mississippiensis+Crocodylus porosus+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina+Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia,4.53321467203467,10971.18783469889,203,0,9,26,0
Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+Horse+Alpaca+Two-Humped Camel+Cattle+Goat+Sheep+Orca+Wild Boar+Flying Fox+Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque+African Bush Elephant+Linne'S Two-Toed Sloth+Short-Beaked Echidna+Platypus+Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu+American Alligator+Australian Saltwater Crocodile+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle+Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard,Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Equus caballus+Vicugna pacos+Camelus ferus+Bos taurus+Capra hircus+Ovis aries+Orcinus orca+Sus scrofa+Pteropus vampyrus+Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina+Loxodonta africana+Choloepus didactylus+Tachyglossus aculeatus+Ornithorhynchus anatinus+Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae+Alligator mississippiensis+Crocodylus porosus+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina+Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia,4.281571806871584,10762.167911295124,199,32,9,26,0
Axolotl+Iberian Ribbed Newt+Common Toad+Asiatic Toad+Common Frog+African Clawed Frog+Western Clawed Frog+European Fire-Bellied Toad+Painted Frog+Two-Lined Caecilian+Gaboon Caecilian+Tiny Cayenne Caecilian+Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+Horse+Alpaca+Two-Humped Camel+Cattle+Goat+Sheep+Orca+Wild Boar+Flying Fox+Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque+African Bush Elephant+Linne'S Two-Toed Sloth+Short-Beaked Echidna+Platypus+Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Swan Goose+Eastern Spot-Billed Duck+Mallard+Steller'S Sea Eagle+Oriental Scops Owl+Barn Swallow+White Or Black-Backed Wagtail+Budgerigar+European Golden-Plover+Ruff+Eurasian Woodcock+Common Snipe+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork+Emu+American Alligator+Australian Saltwater Crocodile+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle+Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard,Ambystoma mexicanum+Pleurodeles waltl+Bufo bufo+Bufo gargarizans+Rana temporaria+Xenopus laevis+Xenopus tropicalis+Bombina bombina+Discoglossus pictus+Rhinatrema bivittatum+Geotrypetes seraphini+Microcaecilia unicolor+Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Equus caballus+Vicugna pacos+Camelus ferus+Bos taurus+Capra hircus+Ovis aries+Orcinus orca+Sus scrofa+Pteropus vampyrus+Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina+Loxodonta africana+Choloepus didactylus+Tachyglossus aculeatus+Ornithorhynchus anatinus+Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos+Haliaeetus pelagicus+Otus sunia+Hirundo rustica+Motacilla alba alba+Melopsittacus undulatus+Pluvialis apricaria+Calidris pugnax+Scolopax rusticola+Gallinago gallinago+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia+Dromaius novaehollandiae+Alligator mississippiensis+Crocodylus porosus+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina+Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia,2.535606986233996,10066.704507229048,root,32,9,26,12
